price,parking,bathrooms,bedrooms,suburb,propertyType
472500.0,1,1,4,Latham,house
480000.0,3,1,3,Scullin,house
515000.0,2,2,4,Gordon,house
550000.0,4,1,4,Wanniassa,house
600000.0,2,2,4,Chifley,house
940000.0,2,3,3,Campbell,house
675000.0,1,3,4,Curtin,house
350000.0,1,2,2,Casey,house
410000.0,2,2,4,Farrer,house
470000.0,3,2,4,Spence,house
640000.0,2,2,3,Isaacs,house
652500.0,2,2,4,Wanniassa,house
760000.0,2,2,5,Bonner,house
675000.0,2,2,4,Dunlop,house
450000.0,1,2,3,Farrer,house
550000.0,2,2,3,Macarthur,house
675000.0,1,2,3,Downer,house
450000.0,1,1,3,Chisholm,house
450000.0,2,1,3,Fraser,house
577000.0,2,2,4,Dunlop,house
657500.0,2,1,3,Torrens,house
725000.0,2,2,3,Narrabundah,house
450000.0,1,1,3,Theodore,house
675000.0,2,2,4,Fraser,house
675000.0,2,2,3,Watson,house
450000.0,2,2,3,Dunlop,house
450000.0,1,1,3,Kambah,house
550000.0,2,2,4,Fraser,house
350000.0,1,1,3,Kambah,house
450000.0,1,2,3,Forde,house
550000.0,2,2,4,Gilmore,house
393000.0,2,2,3,Gordon,house
411000.0,0,1,3,Monash,house
480000.0,2,2,3,Nicholls,house
550000.0,2,2,3,MacGregor,house
550000.0,2,2,3,MacGregor,house
550000.0,2,2,4,Forde,house
675000.0,2,1,3,Dickson,house
350000.0,3,2,3,Banks,house
412500.0,1,1,3,Hawker,house
445000.0,0,3,3,Conder,house
459000.0,2,2,3,Rivett,house
510000.0,4,2,4,Fadden,house
547500.0,2,2,4,Theodore,house
575000.0,4,1,2,Hackett,house
580000.0,1,1,3,Hackett,house
610000.0,2,1,4,Kambah,house
350000.0,1,1,2,Calwell,house
385000.0,4,1,3,Kambah,house
448000.0,1,1,4,Evatt,house
610000.0,2,2,4,Casey,house
829000.0,2,2,4,Griffith,house
450000.0,3,1,3,Chisholm,house
350000.0,1,1,3,Conder,house
350000.0,1,2,2,MacGregor,house
370000.0,1,2,2,Monash,house
392000.0,2,1,3,Richardson,house
445000.0,2,1,3,Richardson,house
480000.0,2,2,3,MacGregor,house
555000.0,2,1,4,Melba,house
350000.0,2,1,3,Charnwood,house
675000.0,2,2,3,Mawson,house
350000.0,1,1,3,Isabella Plains,house
450000.0,2,2,3,Macquarie,house
550000.0,2,2,3,Waramanga,house
550000.0,2,2,3,Macquarie,house
550000.0,4,1,3,Kambah,house
350000.0,2,1,3,Charnwood,house
405000.0,1,2,3,Belconnen,house
469950.0,2,2,3,Amaroo,house
475000.0,2,1,4,MacGregor,house
539000.0,1,2,4,Duffy,house
800000.0,3,2,5,Lyneham,house
830000.0,0,1,3,Griffith,house
2000000.0,2,2,4,Braddon,house
430000.0,2,3,3,Wanniassa,house
606000.0,2,2,3,Ainslie,house
1008000.0,3,1,4,Garran,house
341000.0,1,1,2,Ngunnawal,house
405000.0,2,1,3,Theodore,house
420000.0,1,2,3,Kambah,house
430000.0,2,1,4,Flynn,house
430000.0,2,2,3,Gilmore,house
439000.0,1,2,3,Bonner,house
465000.0,2,2,3,Nicholls,house
478000.0,2,1,3,Kambah,house
482500.0,2,2,4,Bonner,house
511000.0,3,2,3,Scullin,house
520000.0,2,2,4,Amaroo,house
530000.0,2,2,4,Gordon,house
550000.0,2,2,4,Chisholm,house
560000.0,2,2,4,Fadden,house
565000.0,2,2,3,Palmerston,house
640000.0,2,2,3,Nicholls,house
685000.0,2,2,4,Nicholls,house
350000.0,1,1,2,Kambah,house
350000.0,1,2,3,Conder,house
350000.0,1,2,3,Belconnen,house
675000.0,1,2,4,Narrabundah,house
425000.0,1,1,2,Pearce,house
445000.0,2,2,3,Kambah,house
472000.0,1,1,3,Weston,house
475000.0,2,2,3,Kambah,house
485000.0,1,1,3,Kaleen,house
500000.0,3,1,4,Kambah,house
549000.0,2,1,3,Kambah,house
560000.0,3,1,3,Holder,house
578000.0,2,2,4,Wanniassa,house
599000.0,0,1,4,Downer,house
690000.0,0,2,3,Deakin,house
736000.0,2,1,3,Griffith,house
370500.0,0,1,3,Holt,house
437500.0,1,1,3,Hawker,house
448000.0,2,1,3,Evatt,house
460000.0,1,1,3,Fisher,house
625000.0,2,2,5,McKellar,house
635000.0,4,3,4,Macarthur,house
688000.0,2,2,4,Nicholls,house
875000.0,1,1,4,Cook,house
450000.0,2,1,3,MacGregor,house
469000.0,2,1,3,Evatt,house
537000.0,2,2,4,Franklin,house
560000.0,2,1,4,Kambah,house
810000.0,3,2,5,Nicholls,house
450000.0,6,2,4,Charnwood,house
362000.0,1,1,3,Theodore,house
395000.0,0,1,3,Conder,house
445000.0,2,1,2,Braddon,house
461000.0,6,1,3,Monash,house
515000.0,2,2,3,Forde,house
539000.0,3,1,3,Rivett,house
540000.0,2,1,4,Kambah,house
610000.0,2,2,4,Weston,house
625000.0,2,3,5,Macarthur,house
875000.0,2,1,2,Deakin,house
450000.0,2,1,3,Evatt,house
697000.0,2,2,3,Narrabundah,house
450000.0,1,1,3,Monash,house
540000.0,2,1,4,Conder,house
675000.0,2,1,5,Conder,house
410000.0,2,2,3,Gordon,house
420000.0,1,1,3,Theodore,house
429000.0,2,2,3,Gordon,house
431000.0,2,1,3,Chisholm,house
435000.0,2,1,3,Dunlop,house
455000.0,2,2,3,Gordon,house
498000.0,0,1,4,Scullin,house
530000.0,2,2,3,Torrens,house
572500.0,2,3,3,Curtin,house
755000.0,5,2,4,Monash,house
350000.0,1,1,2,Page,house
370000.0,1,1,3,Chisholm,house
415000.0,2,1,3,Kambah,house
452000.0,1,1,3,Rivett,house
790000.0,3,2,4,Hackett,house
450000.0,2,1,3,Latham,house
365000.0,1,2,3,Ngunnawal,house
475000.0,1,2,3,Narrabundah,house
495000.0,2,2,3,Gordon,house
640000.0,2,2,4,Gordon,house
682500.0,2,2,5,Harrison,house
747500.0,4,1,4,Pearce,house
550000.0,4,2,4,MacGregor,house
450000.0,1,1,3,Chisholm,house
360000.0,1,1,3,Ngunnawal,house
378000.0,1,1,3,Calwell,house
516500.0,2,2,3,Dunlop,house
580000.0,2,2,4,Bonner,house
599000.0,2,2,4,Dunlop,house
607000.0,2,2,5,Flynn,house
614000.0,2,1,2,Deakin,house
620000.0,2,2,4,Harrison,house
1300000.0,2,3,4,Nicholls,house
450000.0,2,2,4,Flynn,house
375000.0,1,2,3,Cook,house
496000.0,1,2,3,Fisher,house
995000.0,2,1,4,Deakin,house
675000.0,4,2,4,Gungahlin,house
370000.0,1,1,3,Bonython,house
396000.0,1,2,3,Wanniassa,house
435000.0,1,1,3,Gordon,house
463000.0,2,1,3,Wanniassa,house
538000.0,2,2,5,Latham,house
559950.0,3,1,4,Kaleen,house
450000.0,2,1,2,Macquarie,house
440000.0,0,1,3,McKellar,house
450000.0,1,2,3,Forde,house
535000.0,2,2,4,Monash,house
615000.0,2,2,4,Nicholls,house
617000.0,2,2,4,Bruce,house
350000.0,2,1,3,Theodore,house
353000.0,1,2,3,Ngunnawal,house
440000.0,2,1,3,Ngunnawal,house
446000.0,2,2,3,Kaleen,house
470000.0,2,1,3,Kaleen,house
510000.0,1,1,2,Downer,house
515000.0,3,1,4,Calwell,house
529000.0,2,2,4,Gordon,house
615000.0,2,1,4,Harrison,house
796000.0,2,1,4,Ainslie,house
855000.0,2,2,5,Turner,house
380000.0,2,1,3,Banks,house
445000.0,2,4,3,Kambah,house
453000.0,1,3,3,Mawson,house
490000.0,2,2,3,Greenway,house
490000.0,2,1,4,Evatt,house
495000.0,2,2,4,Dunlop,house
495000.0,2,2,4,Spence,house
510000.0,2,2,4,Dunlop,house
535000.0,2,1,4,Harrison,house
560000.0,2,2,4,Dunlop,house
675000.0,2,2,6,MacGregor,house
350000.0,1,1,2,Nicholls,house
550000.0,1,2,4,Gordon,house
550000.0,5,1,4,Cook,house
378000.0,2,2,3,Latham,house
428000.0,4,1,3,Kambah,house
440000.0,1,2,3,Watson,house
450000.0,1,2,3,Waramanga,house
470000.0,2,3,3,Forde,house
518000.0,0,2,4,Monash,house
575000.0,2,2,5,Franklin,house
610000.0,2,1,4,Farrer,house
635000.0,2,2,4,Franklin,house
675000.0,2,2,4,Farrer,house
416500.0,1,2,3,Holt,house
710000.0,2,1,3,Narrabundah,house
405000.0,2,1,3,Charnwood,house
435000.0,3,1,4,Higgins,house
490000.0,2,1,4,Kambah,house
590000.0,2,2,4,Gordon,house
450000.0,2,2,3,Holt,house
675000.0,2,2,3,Curtin,house
675000.0,2,3,5,Calwell,house
450000.0,2,1,3,Banks,house
433500.0,2,2,3,Palmerston,house
495000.0,2,2,4,Dunlop,house
651000.0,2,1,5,Downer,house
450000.0,2,1,3,Fraser,house
450000.0,1,1,3,Latham,house
350000.0,2,1,3,Charnwood,house
366000.0,0,2,3,Spence,house
445000.0,2,1,3,Banks,house
450000.0,2,2,3,Dunlop,house
458000.0,4,2,3,Latham,house
495000.0,1,2,3,Farrer,house
505000.0,3,2,3,Kaleen,house
560000.0,2,2,4,Bonython,house
803000.0,2,1,3,Ainslie,house
900000.0,2,1,4,Yarralumla,house
405250.0,2,1,3,Kambah,house
422000.0,2,1,3,Charnwood,house
500000.0,1,2,4,Wanniassa,house
615000.0,1,1,4,Kaleen,house
632000.0,2,2,3,Watson,house
1980000.0,2,2,4,Yarralumla,house
675000.0,2,3,4,Garran,house
440000.0,2,1,3,Charnwood,house
455000.0,1,1,4,Scullin,house
470000.0,2,2,3,Florey,house
520000.0,2,1,3,Cook,house
680000.0,2,2,4,Gordon,house
820000.0,3,1,3,Turner,house
875000.0,2,1,6,Conder,house
905000.0,2,2,4,Curtin,house
675000.0,2,2,3,Narrabundah,house
550000.0,2,2,5,Higgins,house
550000.0,2,2,4,Giralang,house
295000.0,1,1,1,Red Hill,house
385000.0,2,2,3,Dunlop,house
390000.0,1,1,1,Braddon,house
415000.0,1,2,2,Holder,house
490000.0,3,1,3,Torrens,house
510000.0,2,2,3,Calwell,house
540000.0,2,2,4,Forde,house
561000.0,2,2,4,Gungahlin,house
750000.0,2,2,3,Isaacs,house
970000.0,1,1,2,Yarralumla,house
1060000.0,2,2,4,Griffith,house
330000.0,1,1,2,Latham,house
377500.0,1,1,3,Theodore,house
410000.0,2,2,4,Charnwood,house
420000.0,2,2,3,Kaleen,house
660000.0,2,2,4,Downer,house
450000.0,2,2,3,Chisholm,house
350000.0,1,1,3,Latham,house
450000.0,2,1,3,Macquarie,house
450000.0,1,1,4,Page,house
550000.0,4,2,4,MacGregor,house
380000.0,2,1,3,Holt,house
399000.0,1,1,3,Gowrie,house
475000.0,2,1,3,Spence,house
475500.0,2,2,3,Kambah,house
590000.0,2,2,3,Hackett,house
550000.0,2,3,4,Kambah,house
450000.0,2,2,3,Belconnen,house
420000.0,1,1,4,Holt,house
425000.0,1,2,2,Forde,house
480000.0,2,2,3,Spence,house
540000.0,1,2,3,Watson,house
620000.0,2,2,6,Gordon,house
625000.0,2,3,4,Calwell,house
870000.0,0,3,4,Deakin,house
350000.0,1,1,3,Holt,house
450000.0,2,1,4,MacGregor,house
380000.0,2,1,3,Theodore,house
389000.0,1,1,3,Page,house
405000.0,2,1,3,Holt,house
435000.0,2,1,3,Calwell,house
532000.0,3,1,3,MacGregor,house
635000.0,3,2,4,Amaroo,house
675000.0,1,2,4,Macquarie,house
600000.0,1,2,3,O'Connor,house
910000.0,2,1,5,Curtin,house
1110000.0,2,2,3,Reid,house
1380000.0,2,2,3,Hughes,house
450000.0,2,2,3,Banks,house
550000.0,2,1,4,Wanniassa,house
440000.0,2,1,3,Evatt,house
443000.0,2,2,3,Dunlop,house
449000.0,4,1,3,Theodore,house
455000.0,2,1,3,Evatt,house
760000.0,2,1,4,Pearce,house
450000.0,2,2,4,Chisholm,house
550000.0,1,2,4,Mawson,house
416000.0,2,2,3,Holt,house
425000.0,2,1,3,Gordon,house
450000.0,2,2,2,Bruce,house
452000.0,5,1,3,Higgins,house
473000.0,2,2,4,Theodore,house
1010000.0,6,3,5,Nicholls,house
550000.0,2,1,3,Stirling,house
450000.0,2,2,3,Dunlop,house
430000.0,2,2,3,Belconnen,house
430000.0,2,1,3,Gordon,house
475000.0,2,4,4,Bonython,house
485000.0,2,1,4,Latham,house
520000.0,2,2,5,Fraser,house
607000.0,2,3,4,Forde,house
710000.0,2,3,5,Monash,house
762500.0,2,2,3,Lyneham,house
355000.0,1,1,2,Ngunnawal,house
390000.0,1,2,3,Nicholls,house
480000.0,2,2,3,Amaroo,house
510000.0,3,2,3,Higgins,house
573000.0,1,2,4,Amaroo,house
614000.0,5,2,3,Chisholm,house
632500.0,2,1,3,Farrer,house
640000.0,2,2,4,Forde,house
811000.0,1,2,4,Narrabundah,house
880000.0,4,3,4,Kambah,house
675000.0,2,2,4,Franklin,house
400000.0,1,2,3,MacGregor,house
490000.0,2,2,3,Amaroo,house
499000.0,1,2,4,Gilmore,house
535000.0,2,2,4,Franklin,house
565000.0,2,1,4,Harrison,house
585000.0,2,1,5,Bonython,house
640000.0,2,2,4,Theodore,house
1525000.0,2,3,4,Griffith,house
2000000.0,2,2,3,Griffith,house
435000.0,1,1,3,Evatt,house
450000.0,1,1,3,Weston,house
460000.0,2,1,3,Monash,house
485000.0,2,2,3,Gungahlin,house
562000.0,1,1,3,Downer,house
1045000.0,2,1,3,Ainslie,house
550000.0,2,2,4,Gordon,house
875000.0,6,2,3,O'Connor,house
675000.0,2,2,4,Nicholls,house
550000.0,1,2,2,Holder,house
425000.0,1,1,3,Lyneham,house
430000.0,2,2,3,Kambah,house
495000.0,2,1,4,Kambah,house
528000.0,2,2,4,Monash,house
350000.0,1,1,2,Holt,house
366000.0,2,1,3,Charnwood,house
450000.0,1,2,4,Harrison,house
464000.0,2,2,4,Amaroo,house
610000.0,2,1,4,Macarthur,house
611000.0,1,2,3,Ainslie,house
450000.0,2,1,3,Charnwood,house
675000.0,2,2,4,Palmerston,house
550000.0,4,1,3,Lyneham,house
675000.0,4,2,4,Aranda,house
450000.0,1,1,3,Ngunnawal,house
375000.0,2,2,3,Banks,house
390000.0,1,2,3,Isabella Plains,house
394000.0,0,2,3,Amaroo,house
396991.0,2,1,3,Gordon,house
397500.0,1,1,1,Barton,house
419000.0,1,2,3,MacGregor,house
450000.0,4,2,4,Isabella Plains,house
470000.0,2,2,3,Gungahlin,house
496000.0,4,2,4,Oxley,house
547000.0,1,1,3,Dickson,house
450000.0,2,2,4,Flynn,house
350000.0,0,1,3,Evatt,house
450000.0,1,2,2,Pearce,house
365000.0,0,2,3,Melba,house
371000.0,1,1,3,Charnwood,house
565000.0,0,1,3,Hackett,house
605000.0,3,2,4,Amaroo,house
657500.0,2,2,5,Hawker,house
720000.0,3,1,4,Oxley,house
735000.0,2,1,4,Farrer,house
937500.0,3,3,5,Isaacs,house
1295000.0,2,2,5,Kambah,house
963000.0,3,2,3,Narrabundah,house
450000.0,4,2,4,Isabella Plains,house
380000.0,1,1,3,Amaroo,house
411000.0,0,2,3,Latham,house
415000.0,2,1,3,Gordon,house
442000.0,1,3,3,Kambah,house
540000.0,2,2,4,Bonython,house
649000.0,0,1,6,Kaleen,house
450000.0,2,3,4,Harrison,house
398000.0,1,1,1,Turner,house
416000.0,3,1,3,Chisholm,house
470500.0,2,1,3,MacGregor,house
535000.0,1,1,3,Weston,house
550000.0,5,1,4,Kambah,house
615000.0,1,2,4,Hackett,house
620000.0,2,1,3,Downer,house
869777.0,2,2,4,Deakin,house
450000.0,2,2,3,Evatt,house
480000.0,1,1,3,Rivett,house
520000.0,2,1,3,Ngunnawal,house
680000.0,2,1,3,Narrabundah,house
875000.0,3,2,5,Weetangera,house
395000.0,1,1,3,Ngunnawal,house
450000.0,2,1,3,Kambah,house
460000.0,1,2,3,Holder,house
600000.0,1,1,3,Lyneham,house
395000.0,1,1,4,Rivett,house
510000.0,1,2,3,Weston,house
900000.0,2,1,5,Red Hill,house
901000.0,2,2,3,Campbell,house
960000.0,1,1,2,Yarralumla,house
450000.0,2,1,3,Giralang,house
550000.0,2,2,4,Bonner,house
450000.0,1,2,2,Belconnen,house
550000.0,2,2,4,Bonner,house
350000.0,2,1,3,Gordon,house
550000.0,2,2,4,Casey,house
445000.0,2,2,4,Ngunnawal,house
445000.0,2,2,3,Chisholm,house
493000.0,2,2,3,Nicholls,house
625000.0,0,2,3,Ainslie,house
550000.0,2,2,4,MacGregor,house
480000.0,2,1,3,Banks,house
522000.0,1,3,4,MacGregor,house
575000.0,1,3,3,Ainslie,house
610000.0,2,2,4,Gordon,house
690000.0,2,1,4,Watson,house
550000.0,4,1,4,Duffy,house
314950.0,0,1,1,Watson,house
395000.0,1,1,3,Scullin,house
500000.0,2,2,3,Forde,house
627000.0,2,2,4,Forde,house
675000.0,2,1,5,Amaroo,house
450000.0,2,2,3,Monash,house
450000.0,2,2,3,Florey,house
374000.0,1,1,3,Gordon,house
400000.0,4,1,3,Theodore,house
420000.0,1,2,3,Florey,house
467500.0,2,2,3,Bonner,house
487000.0,2,2,4,Bonner,house
531750.0,2,2,3,Forde,house
553500.0,2,2,4,Bonner,house
653000.0,2,1,4,McKellar,house
550000.0,1,1,3,Cook,house
423000.0,2,1,3,Ngunnawal,house
440000.0,2,1,3,Greenway,house
490000.0,2,2,4,Flynn,house
520000.0,2,2,3,Rivett,house
520000.0,2,2,4,Casey,house
675000.0,2,2,3,Garran,house
345000.0,1,1,3,Ngunnawal,house
440000.0,1,1,5,Scullin,house
499000.0,1,1,3,Waramanga,house
350000.0,1,2,3,Gordon,house
365000.0,1,1,3,Isabella Plains,house
435000.0,1,1,3,Isabella Plains,house
525000.0,2,1,4,Isabella Plains,house
595000.0,2,2,4,Nicholls,house
695000.0,2,2,4,Isaacs,house
800000.0,1,2,3,Deakin,house
450000.0,2,2,4,Dunlop,house
444000.0,2,1,3,Gilmore,house
366000.0,2,2,3,Kambah,house
412550.0,2,2,3,Kambah,house
420000.0,2,2,3,Spence,house
470000.0,0,2,3,Amaroo,house
489000.0,4,2,4,Gordon,house
509000.0,2,1,4,Bonner,house
822000.0,1,1,3,Ainslie,house
350000.0,1,2,3,Banks,house
450000.0,1,1,3,Waramanga,house
875000.0,2,3,4,Isaacs,house
399000.0,1,1,2,Greenway,house
441000.0,4,1,3,Isabella Plains,house
538500.0,2,2,4,Amaroo,house
545000.0,1,1,3,Hackett,house
775000.0,2,2,4,Isaacs,house
1900000.0,2,1,5,O'Malley,house
480000.0,2,2,4,Wanniassa,house
495000.0,3,1,4,Kambah,house
535000.0,4,2,4,Chisholm,house
710000.0,1,2,2,Dickson,house
450000.0,2,1,2,Hackett,house
550000.0,2,2,3,Fraser,house
500000.0,2,3,3,Kaleen,house
542500.0,5,2,5,Richardson,house
350000.0,1,2,3,Gordon,house
675000.0,2,3,4,Chisholm,house
550000.0,0,2,4,Casey,house
400000.0,2,1,3,Evatt,house
400000.0,1,2,3,McKellar,house
420000.0,2,2,3,Weston,house
445000.0,2,1,3,Richardson,house
477000.0,2,2,3,Holder,house
568000.0,2,2,4,Calwell,house
600000.0,2,2,4,Evatt,house
450000.0,1,2,3,Kambah,house
350000.0,1,1,2,Holt,house
323500.0,1,1,3,Banks,house
450000.0,4,2,3,Gowrie,house
450000.0,1,2,2,Macquarie,house
550000.0,4,1,4,Melba,house
330000.0,1,2,2,Gungahlin,house
398000.0,2,1,3,Dunlop,house
414000.0,0,1,4,Higgins,house
461000.0,3,1,3,Latham,house
490000.0,1,2,3,Evatt,house
515000.0,4,1,4,Flynn,house
565000.0,0,1,4,Watson,house
580000.0,2,1,4,Downer,house
581000.0,2,1,4,Kaleen,house
596000.0,1,2,3,Downer,house
630000.0,0,1,4,Gowrie,house
641000.0,1,1,2,Narrabundah,house
550000.0,4,2,4,Theodore,house
875000.0,1,1,2,Kingston,house
350000.0,1,1,3,Banks,house
550000.0,2,2,4,Palmerston,house
450000.0,1,1,3,Duffy,house
430000.0,2,2,3,Dunlop,house
494125.0,0,1,4,Kambah,house
505000.0,2,1,4,Dunlop,house
569000.0,1,2,4,Fisher,house
450000.0,2,2,4,Ngunnawal,house
350000.0,1,1,2,Scullin,house
357000.0,1,1,2,Palmerston,house
375000.0,4,2,3,Latham,house
527000.0,2,1,4,Pearce,house
540000.0,2,2,5,Theodore,house
765000.0,2,2,4,Isaacs,house
405000.0,1,2,3,MacGregor,house
450000.0,2,2,3,Flynn,house
465000.0,2,1,3,Greenway,house
465000.0,1,2,3,Wanniassa,house
495000.0,2,2,4,Amaroo,house
555000.0,2,2,3,Evatt,house
600000.0,2,1,3,Holder,house
620000.0,3,2,4,Monash,house
785000.0,2,2,4,Aranda,house
935000.0,1,2,4,Campbell,house
389000.0,1,1,3,Holt,house
395000.0,2,2,2,Oaks Estate,house
425000.0,2,2,4,Gordon,house
430000.0,2,1,3,Gilmore,house
470000.0,2,2,3,Dunlop,house
585000.0,4,2,4,Palmerston,house
701000.0,3,2,4,Forde,house
1150000.0,2,3,4,Deakin,house
450000.0,2,2,3,Casey,house
350000.0,2,1,3,Uriarra Village,house
450000.0,2,2,4,Bonner,house
450000.0,2,2,3,MacGregor,house
369000.0,1,2,2,MacGregor,house
436000.0,1,1,3,Latham,house
455000.0,1,1,4,Holt,house
525000.0,2,2,4,Bonner,house
540000.0,2,2,4,Richardson,house
635000.0,2,2,4,Calwell,house
850000.0,2,3,3,Campbell,house
359000.0,2,2,2,Ngunnawal,house
445000.0,1,2,3,Franklin,house
454700.0,4,1,3,Richardson,house
545000.0,2,2,4,Wanniassa,house
555000.0,2,2,4,Fraser,house
847000.0,2,4,5,Isaacs,house
450000.0,2,1,3,MacGregor,house
550000.0,2,1,3,Waramanga,house
450000.0,2,2,3,Franklin,house
675000.0,2,2,4,Gowrie,house
416500.0,2,2,3,Kambah,house
450000.0,2,2,3,Amaroo,house
468000.0,1,2,3,Florey,house
500000.0,2,2,3,Gowrie,house
510000.0,1,2,3,Holder,house
550000.0,1,1,2,Cook,house
440000.0,2,1,3,Chisholm,house
492500.0,1,2,4,Wanniassa,house
585000.0,2,1,4,Banks,house
725000.0,2,2,4,Conder,house
815000.0,2,3,4,Mawson,house
346000.0,1,1,3,Gordon,house
405000.0,2,1,3,Chisholm,house
482500.0,2,1,3,Giralang,house
483000.0,1,1,3,Rivett,house
550000.0,0,1,4,Kambah,house
450000.0,2,2,3,Harrison,house
875000.0,2,2,3,Kingston,house
382000.0,1,1,3,Gordon,house
419000.0,2,3,3,Conder,house
455000.0,2,1,3,Higgins,house
550000.0,6,1,3,Macquarie,house
327500.0,1,1,2,MacGregor,house
375000.0,1,2,3,Banks,house
470000.0,2,2,3,Kaleen,house
530000.0,2,1,4,Dunlop,house
628500.0,2,2,5,Harrison,house
650000.0,2,1,3,O'Connor,house
550000.0,2,2,4,Fadden,house
445000.0,1,1,3,Ngunnawal,house
449950.0,2,1,3,Gowrie,house
497500.0,4,1,4,Flynn,house
515000.0,2,2,4,Evatt,house
618000.0,2,1,4,Banks,house
350000.0,1,1,3,Calwell,house
350000.0,1,1,2,Charnwood,house
432500.0,2,1,3,Isabella Plains,house
485000.0,2,2,3,Gilmore,house
540000.0,2,2,4,Gowrie,house
795500.0,5,2,5,Palmerston,house
2000000.0,2,2,5,Weetangera,house
521000.0,2,2,3,Fraser,house
613000.0,2,2,3,Melba,house
660000.0,2,2,4,Gordon,house
730000.0,2,3,5,Fadden,house
550000.0,2,2,4,Nicholls,house
239000.0,1,1,1,Mawson,house
412500.0,3,1,3,Holt,house
429000.0,2,2,3,Kambah,house
459000.0,1,1,3,Page,house
505000.0,2,1,4,Chisholm,house
510000.0,2,2,4,Amaroo,house
525000.0,2,1,4,Kambah,house
548000.0,0,1,4,Watson,house
560000.0,2,1,4,Latham,house
570000.0,2,2,4,Nicholls,house
610000.0,2,2,3,Hughes,house
845000.0,2,1,3,Yarralumla,house
870000.0,1,2,4,Downer,house
380000.0,2,1,3,Kambah,house
534000.0,2,2,4,Theodore,house
615000.0,2,2,4,Gordon,house
450000.0,1,2,4,MacGregor,house
440000.0,6,1,3,Gordon,house
460000.0,3,2,4,Latham,house
545000.0,2,2,4,Gordon,house
590000.0,2,2,4,Rivett,house
605000.0,2,1,4,Stirling,house
675000.0,3,3,5,Theodore,house
550000.0,3,2,4,Chisholm,house
400000.0,0,1,3,Gordon,house
437500.0,1,2,3,Rivett,house
450000.0,1,1,4,Fadden,house
515750.0,2,1,4,Bonner,house
535000.0,1,2,3,Curtin,house
825000.0,2,2,4,Watson,house
967000.0,3,2,5,Franklin,house
1163000.0,3,1,4,Red Hill,house
675000.0,2,2,4,Banks,house
875000.0,2,2,3,City,house
345000.0,2,1,3,Charnwood,house
405000.0,1,1,3,Chisholm,house
425000.0,1,1,3,Kambah,house
430000.0,2,2,3,Wanniassa,house
435000.0,2,1,3,Giralang,house
463000.0,3,1,4,Chisholm,house
485000.0,2,1,4,Chisholm,house
510750.0,2,2,3,Melba,house
512000.0,2,1,3,Watson,house
525000.0,2,2,4,Bonner,house
540000.0,1,1,3,Waramanga,house
550000.0,5,2,4,Latham,house
595000.0,2,2,5,Bonner,house
612000.0,2,2,4,Gordon,house
457500.0,1,2,3,Rivett,house
642500.0,1,2,4,Downer,house
1350000.0,2,2,5,Deakin,house
875000.0,2,2,6,Kaleen,house
350000.0,2,1,3,Charnwood,house
400000.0,1,1,3,Bonython,house
410000.0,1,2,4,Flynn,house
425000.0,2,1,2,Hackett,house
435000.0,1,2,3,Waramanga,house
525000.0,2,1,4,Dunlop,house
450000.0,2,1,3,Fraser,house
395000.0,2,2,3,Palmerston,house
420000.0,1,1,3,Fisher,house
517000.0,1,2,3,Watson,house
522500.0,2,3,4,Conder,house
610000.0,1,1,4,Kambah,house
662220.0,2,3,4,Kaleen,house
1460000.0,1,2,3,Forrest,house
450000.0,2,2,3,Calwell,house
365000.0,1,1,3,Gordon,house
375000.0,1,2,2,Melba,house
425000.0,3,2,3,Richardson,house
449000.0,2,1,3,Calwell,house
875000.0,4,2,5,Weetangera,house
450000.0,1,2,3,MacGregor,house
422500.0,2,2,3,Kambah,house
445000.0,2,1,3,Isabella Plains,house
474500.0,5,3,4,Richardson,house
517500.0,2,2,4,Bonner,house
520000.0,1,2,4,Evatt,house
530000.0,1,1,3,Torrens,house
626500.0,2,2,4,Forde,house
1200000.0,4,1,5,O'Malley,house
675000.0,2,2,3,Macquarie,house
410500.0,1,2,3,MacGregor,house
535000.0,4,2,4,Theodore,house
575000.0,1,2,4,Kaleen,house
450000.0,2,2,3,Chisholm,house
535000.0,2,2,4,Fisher,house
780000.0,1,1,3,Narrabundah,house
475000.0,4,2,3,Latham,house
625000.0,2,2,6,Calwell,house
550000.0,2,2,4,Dunlop,house
400000.0,3,2,3,Banks,house
437000.0,1,3,2,Weetangera,house
450000.0,2,2,3,Amaroo,house
470000.0,2,2,3,Wanniassa,house
494950.0,2,1,3,Gungahlin,house
580000.0,2,1,3,Pearce,house
450000.0,1,2,4,Flynn,house
335000.0,2,1,3,Holt,house
409000.0,1,2,2,Harrison,house
451000.0,1,2,5,Charnwood,house
470000.0,1,2,5,Charnwood,house
473000.0,2,2,4,Ngunnawal,house
500000.0,2,2,4,Gordon,house
640000.0,2,1,3,Waramanga,house
450000.0,2,1,3,Scullin,house
415000.0,1,1,3,Melba,house
428000.0,2,2,3,Monash,house
430000.0,0,1,4,Scullin,house
453000.0,2,3,3,Kambah,house
490000.0,2,1,5,Spence,house
546000.0,3,2,4,Gowrie,house
552500.0,2,2,4,Kaleen,house
668000.0,2,2,3,Narrabundah,house
703750.0,0,1,5,Wanniassa,house
450000.0,4,1,3,Richardson,house
350000.0,1,1,2,Charnwood,house
343500.0,1,1,2,MacGregor,house
415000.0,1,2,3,Florey,house
457000.0,2,1,3,Evatt,house
